user_id,user_name,movie_id,movie_name,user_rating
976,mmelton,2220,Dumb and Dumber,8.3
699,handerson,7121,Honey 2,5.1
225,edwardsjoshua,9379,Scooby-Doo! Meets the Boo Brothers,8.4
560,dianataylor,3090,Porno,4.6
590,pgonzalez,3467,Lady and the Tramp II: Scamp's Adventure,6.4
209,ksilva,1116,Saint Seiya: Legend of Sanctuary,8.4
196,cooperbrenda,5870,Zookeeper,2.0
314,istevenson,7829,Doraemon: Nobita and the Spiral City,9.4
211,miguelward,7554,Dope,8.0
58,eddiewallace,220,Pinball: The Man Who Saved the Game,8.9
366,kirbydana,3396,The Watch,5.8
522,loriharris,4466,Antichrist,9.1
579,gavin84,1214,Vivarium,6.2
838,dennishouston,2545,"Lagunas, la guarida del diablo",1.7
403,rjenkins,3696,Father of the Bride,4.6
40,blackwelljohn,4426,Lethal Weapon 4,8.8
429,cameron56,8434,About a Boy,1.1
853,jennifer20,6310,Naruto 20th Anniversary - Road of Naruto,3.6
11,burchrobert,10084,The Ipcress File,2.7
368,lauraadams,6832,Detective Conan: The Eleventh Striker,5.1
156,ashley80,5945,Kikujiro,7.7
395,uellison,6205,A Perfect Murder,5.7
170,ericsantos,4955,Joy Ride,5.8
900,richardsonmartha,5184,Rendel,1.1
677,kmoore,5807,The International,7.3
319,iholland,9662,Roma,7.6
411,richardsonallen,7165,Guinea Pig 6: Mermaid in the Manhole,6.9
3,james08,752,Spiderhead,7.1
822,bernardjohn,4203,You Should Have Left,4.8
721,karenallison,1211,Tinker Bell and the Pirate Fairy,2.9
441,bmora,8182,Gotti,4.1
657,ywagner,7653,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight,6.4
422,dennis56,3747,Well,4.7
403,rjenkins,8613,High and Low,6.5
267,johnsonrandy,3805,Hot Neighbors,9.8
630,tina47,9030,Monk Comes Down the Mountain,4.4
568,jonathanday,5716,One Piece: Chopper's Kingdom on the Island of Strange Animals,5.7
447,patrick32,8047,Fruits of Passion,5.1
359,michellemullins,2902,Tremors,4.5
282,campbellchad,1070,Madagascar: Escape 2 Africa,5.1
36,timothymartinez,6383,Frenemies,4.0
141,heatherwallace,6846,Dragon Nest: Warriors' Dawn,5.0
368,lauraadams,232,Spider-Man: Across the Spider-Verse,7.1
927,shanebrown,1440,Need for Speed,7.9
841,cartermatthew,4080,The Room,2.2
506,longwilliam,2722,Mr. Peabody & Sherman,6.1
504,gregory96,440,Terrifier,8.8
343,alex04,6321,Desperately Seeking Susan,3.4
651,bjones,4422,Notorious,3.2
561,amanda03,6971,Bridge of Spies,2.7
962,alexachristensen,6784,Sex of the Witch,8.6
259,wbenson,8144,Scooby-Doo! Moon Monster Madness,6.1
46,joshuawright,8051,Day of the Dead,6.9
558,jeffery59,5659,Army of One,2.6
567,john79,9708,Detective Conan: The Raven Chaser,2.1
28,cevans,2317,Romance,2.1
212,kcollins,2422,Live Free or Die Hard,2.0
671,uthompson,5121,Eraser,7.2
899,ihurley,5130,Discarnate,7.6
546,brandon57,1842,The Last Zombie,2.6
930,marc79,8447,It's Kind of a Funny Story,7.3
937,betty43,8099,HK: Forbidden Super Hero,5.3
593,velezjudy,4749,To Her,8.3
355,uhamilton,9840,One Cut of the Dead,4.5
420,shane05,8221,Space Buddies,6.7
45,oflynn,4299,Sliver,8.1
948,frostpatricia,7983,The Rose Seller,2.5
102,wagnermary,1949,Cloverfield,7.5
211,miguelward,934,Bruce Almighty,7.8
768,mccannmichael,2685,Spies in Disguise,5.1
344,tashayates,90,Jurassic World Dominion,7.8
74,jeffery91,4253,Sex Drive,4.0
472,ryanvargas,3921,Chevalier,1.4
661,alfred46,6986,The Bad Seed,8.5
345,zdouglas,7740,Take Down,5.3
701,erichards,201,Orphan: First Kill,6.6
85,clarklori,1730,Dragon Ball Z: The History of Trunks,6.4
899,ihurley,5357,Satan's Slaves 2: Communion,1.1
823,laurieoconnor,6925,Rubikon,4.9
821,hannah53,1720,Dead Silence,7.2
851,xbrown,2953,Soul Surfer,6.0
438,sotobruce,2583,Beetlejuice,4.4
721,karenallison,9572,Chocolate,9.3
607,hardysarah,1865,Flushed Away,6.3
216,ebutler,10066,The Company of Wolves,6.8
628,david14,9063,Mickey's Christmas Carol,7.8
111,cclark,5749,The Smurfs: The Legend of Smurfy Hollow,8.9
664,jerry79,8397,Wicked City,1.8
912,lhale,5256,The Perfect Storm,6.0
607,hardysarah,3447,War Dogs,5.8
112,wfarrell,7284,"20,000 Leagues Under the Sea",4.3
168,mileslauren,8755,The Holy Mountain,4.6
925,vaughndawn,6535,Vehicle 19,8.0
241,zmoreno,8552,Take Point,8.5
482,jonesheather,9547,To Catch a Thief,6.4
407,willislynn,7044,Death Wish 3,2.7
80,gail64,5885,Climax,9.8
3,james08,6379,Lansky,8.4
26,friedmanchristopher,9963,Gangnam Daughter-in-law,9.5
617,brandirodriguez,5424,Sister of the Groom,1.4
545,williamgriffin,8978,Kaamelott: The First Chapter,2.3
158,piercecatherine,7386,The 9th Life of Louis Drax,8.3
959,murrayjose,5686,丈夫去上班的日子里,3.8
254,sdominguez,2970,Charlie's Angels,8.7
267,johnsonrandy,3401,The Kids Are Alright: Destination Asturias,6.9
975,michaelware,1521,The Thing,4.8
718,woodsandrew,6462,Four Rooms,2.3
767,jburgess,6214,The Replacements,1.4
492,martinezkenneth,7192,Exists,7.1
343,alex04,601,Deathstroke: Knights & Dragons - The Movie,2.3
298,greenstephen,3093,Hollow Man,8.5
694,nvasquez,2887,Bird Box,2.1
847,peterspatricia,1143,Larva Pendant,6.7
926,erin93,5423,Tall Girl,8.3
184,williambentley,5595,Assassins,3.0
109,reynoldsrachael,2246,Butchers,4.4
2,johncobb,196,Close,3.9
350,leblancrobert,1824,Edge of Tomorrow,9.7
811,elizabethpayne,8258,Zulu,3.3
55,olsonjeffrey,5653,Mutation on Mars,9.2
215,todd47,10005,Excision,1.9
4,nhicks,3120,Showroom,7.2
627,bryan09,7329,Absolutely Anything,7.2
309,benjaminosborne,3574,Beauty and the Beast,8.2
870,christopherbrown,1968,Underworld: Evolution,1.4
655,rebecca81,5059,Sex and Zen III,9.6
919,beth68,2751,Pandemic,8.1
125,hmacdonald,3924,Leprechaun 4: In Space,5.2
58,eddiewallace,2334,Click,3.8
374,khughes,5279,The Hunt,4.3
402,audrey78,9896,A Thousand and One,6.3
238,scott72,6246,Judas and the Black Messiah,3.7
264,jsavage,9155,Once Upon a Time in China III,7.8
179,whitejacob,547,San Andreas,9.3
732,michael87,9833,Lords of Dogtown,7.1
238,scott72,8702,Happily N'Ever After,3.4
275,valeriegutierrez,8637,Targeted,8.4
341,marshallterrance,1035,War Room,8.2
912,lhale,6794,Zog and the Flying Doctors,3.4
833,dianebutler,1592,Rurouni Kenshin: The Final,4.6
589,kylevaldez,7028,White Fang,9.8
988,johnsonjames,5931,Æon Flux,3.7
802,williamdonaldson,2326,The Ash Lad: In the Hall of the Mountain King,2.7
93,jcarney,417,The Godfather,7.6
495,nicholaswells,8604,Rudy,3.0
102,wagnermary,9448,The Limehouse Golem,2.6
91,campbellsusan,2573,Charlie's Angels,3.1
362,robert56,1553,Schindler's List,1.7
963,turnerkayla,7051,Isle of the Dead,3.7
577,rpowell,7205,Gambit,9.7
937,betty43,4674,Sherlock: The Abominable Bride,6.3
885,lonniebrown,70,Breaking,3.3
450,boylepatrick,596,Trolls World Tour,6.8
516,ashleygrant,3793,The Raven,3.8
230,nathan77,1408,No Limit,8.9
324,danielpearson,9328,Kung Fu Dunk,1.6
65,barbara66,4272,The Girl with All the Gifts,5.7
369,cherylboyd,5325,Barbie & Her Sisters in a Puppy Chase,1.3
382,jacksonashley,5112,Mia and the White Lion,3.5
549,jameslewis,8660,Half Baked,4.2
797,whitetimothy,35,H.P. Lovecraft's Witch House,1.6
948,frostpatricia,3449,Contact,8.5
949,heather91,3675,Huda's Salon,4.9
86,jessebarrera,2467,Prison Break: The Final Break,1.1
387,jacob27,9060,New York Minute,7.8
259,wbenson,8556,The Kite Runner,7.0
838,dennishouston,2997,Pet Sematary,3.9
116,arandall,3137,The Sorcerer and the White Snake,2.1
567,john79,4658,"Yes, God, Yes",1.3
881,longsarah,562,Office Invasion,5.1
395,uellison,8378,RRRrrrr!!!,1.6
599,vmack,3891,Captain Fantastic,1.0
997,ojordan,545,The Bible: In the Beginning...,7.7
992,alejandrafry,2184,When Love Is Lust,4.2
612,nhill,4290,The Gods Must Be Crazy II,9.3
511,mjones,7943,The Magic of Ordinary Days,3.1
990,mccartykara,5786,Under Siege 2: Dark Territory,3.0
806,brett58,1201,Warcraft,7.3
973,finleyshelley,9730,The Real Black Panther,9.0
437,hwilson,1811,"I, Robot",3.8
460,rachel84,4585,Dante's Inferno: An Animated Epic,9.3
11,burchrobert,8412,Shaolin,7.3
980,jasonperkins,1194,The Boy in the Striped Pyjamas,9.4
214,jenniferjohnson,5837,The Little Vampire,9.8
258,kendra14,6058,The Banana Splits Movie,2.5
210,bmack,596,Trolls World Tour,3.8
705,franklinjennifer,9160,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,4.2
569,shawn79,8524,Pokémon Ranger and the Temple of the Sea,6.1
59,charles33,8846,Crayon Shin-chan: Pursuit of the Balls of Darkness,9.4
351,zrobinson,4469,Batman vs Teenage Mutant Ninja Turtles,7.2
620,kchase,9273,Phineas and Ferb: Mission Marvel,7.9
972,bgreen,3723,One Piece: The Movie,7.0
140,michaelmack,5716,One Piece: Chopper's Kingdom on the Island of Strange Animals,2.6
135,elizabeth56,10118,The Good Liar,1.8
939,robert09,2655,Zathura: A Space Adventure,6.8
329,vbrown,5061,Red Dog,5.9
37,ethompson,2567,Marriage Story,4.2
754,theodore37,2797,Demolition Man,3.2
288,washingtonjulia,4230,Taxi,2.3
212,kcollins,580,Chernobyl: Abyss,6.6
587,lambwendy,6885,Hard Kill,7.7
79,andersoncarlos,1184,Hercules,5.8
711,emmamyers,780,Héctor El Father: Conocerás la verdad,2.5
444,maryhernandez,5679,Escape Plan: The Extractors,7.4
71,cooperbrandon,3119,The Human Centipede 3 (Final Sequence),9.2
49,sallen,1582,Nothing to Lose - Part 2,6.7
758,castanedamatthew,9147,About Last Night...,3.7
261,amandaferrell,746,Naruto Shippuden the Movie: Blood Prison,2.0
8,hcooper,3674,The Vigil,1.6
877,zhogan,7642,White Boy Rick,9.8
339,khernandez,7406,The Postman Always Rings Twice,3.7
879,williamssamuel,7195,Wayne's World,9.4
957,willismary,8496,The Way Back,5.6
175,wulinda,3704,Armageddon Time,9.0
277,marshalldavid,5833,Live and Let Die,8.6
1,murphymonica,1617,Jojo Rabbit,2.2
329,vbrown,3337,Going in Style,5.4
22,xrogers,6167,Anonymously Yours,2.9
986,melaniecrane,594,Toy Story 4,2.3
605,christopherunderwood,9105,Elvis,6.2
90,alvarezmelinda,4229,Resident Evil: Apocalypse,9.4
272,eric84,7739,Anne of Green Gables: The Sequel,5.8
850,morrisjessica,1690,Akira,8.1
107,mcdonaldrobert,8189,Swept Away,9.8
525,hgreen,6497,Invasion of the Body Snatchers,6.7
947,cindy02,5739,Scooby-Doo! and the Loch Ness Monster,3.2
314,istevenson,5193,Inside,9.6
842,bruce43,9583,Charlton Heston: Radical to Right Wing,6.3
774,michael13,5479,De Caperucita a loba,3.4
618,thomas18,6951,Harold & Kumar Go to White Castle,8.0
634,csmith,8338,Blood Moon,2.6
222,brandon08,7067,Alien Xmas,9.8
253,derek63,8883,Hollywood Chainsaw Hookers,6.1
620,kchase,9261,Antitrust,3.6
302,jason51,8369,Santa vs Reyes,3.1
349,ggreen,136,The Exorcism of God,3.5
428,solomonbrendan,1199,Legions,8.5
737,marqueznichole,9403,Echoes,8.1
365,huntalicia,8076,Dracula 3D,7.2
272,eric84,7468,Sabrina,7.7
832,curtiscrystal,6285,Switch,7.0
212,kcollins,9301,Delusions of Grandeur,4.0
31,bakershawn,1991,Geostorm,9.9
727,pblake,8902,The 100 Candles Game,9.1
405,joshuabuchanan,6329,12 Feet Deep,9.0
663,anthonydougherty,6930,TEKKEN: A Man Called X,7.2
54,bhutchinson,5140,I Am the Abyss,2.5
445,brandon46,6854,She's the One,8.2
618,thomas18,4087,A Newly Wedded Couple's Sex Life,2.7
543,rodriguezjustin,8984,Zero Fucks Given,6.2
133,ericshaw,777,Wendell & Wild,7.8
112,wfarrell,43,Lord of the Streets,3.2
901,tmartin,5544,A Dog Named Palma,3.6
144,mark13,7720,The Greatest Game Ever Played,5.9
211,miguelward,1502,Jennifer's Body,7.1
734,ywilliams,9861,Re-Animator,9.9
77,christopher48,2434,Why Women Cheat,5.2
220,alvaradomatthew,9296,The Odd Life of Timothy Green,3.6
878,amberwaters,9571,Shadow,1.3
657,ywagner,9441,Chain Reaction,6.4
558,jeffery59,3535,Pokémon Heroes,2.0
41,dalton54,2319,Sex and the City 2,8.0
964,rdunn,3605,Shaun the Sheep Movie,9.5
500,fpugh,7909,The Kid,5.3
583,epope,7839,A Perfect Getaway,2.4
336,nlogan,6061,The Aviator,2.5
934,escobarnicholas,7179,MILF,9.0
445,brandon46,905,American Pie Presents: Beta House,9.6
817,zjacobs,10103,The Sword and the Sorcerer,5.7
272,eric84,266,Monstrous,5.7
205,richardking,3747,Well,1.6
561,amanda03,3847,Pokémon: The Rise of Darkrai,4.6
565,jennifer56,8869,Adult World,6.1
394,maryanderson,628,Catch Me If You Can,8.5
641,eclark,131,Jujutsu Kaisen 0,6.7
493,timothywilson,5771,Seven Years in Tibet,6.0
721,karenallison,8880,Paradise Alley,6.7
66,shannonbryan,9347,Pizza Dare 2,9.0
197,gregory59,927,Missing,2.2
250,williambrown,9145,"Hail, Caesar!",1.7
932,zachary26,1003,X-Men: Days of Future Past,9.5
216,ebutler,7429,A Trip to the Moon,3.5
867,brendaallen,8665,Compartment No. 6,6.4
985,brownjoseph,3957,The Water Horse,3.6
985,brownjoseph,384,Ratatouille,8.1
435,ymueller,9339,Sapphire Blue,3.2
381,brandoncollins,832,Brother Bear,3.4
887,phillip30,8570,Curse of the Pink Panther,6.2
57,salazarjessica,3297,Mission «Sky»,8.7
312,nichole00,2259,Robin Hood,1.4
625,wdominguez,7072,The Final Game,7.1
99,livingstonjesse,7712,Be with You,5.5
368,lauraadams,6118,The Quick and the Dead,2.4
438,sotobruce,8668,Three Colors: Red,1.1
267,johnsonrandy,4013,The Wild Thornberrys Movie,8.5
241,zmoreno,5768,Mafia Mamma,2.0
906,jacob52,6666,Flight of the Navigator,5.8
320,keith16,9608,How to Marry a Millionaire,2.8
211,miguelward,8830,Man Bites Dog,9.8
646,mcdowellchad,5663,Non-Stop,1.8
526,james43,3979,Family Matters,1.3
880,nlozano,2878,A Time to Kill,8.9
342,cwalsh,3463,Lev Yashin. The Dream Goalkeeper,6.2
877,zhogan,4294,The Empty Man,10.0
396,heather95,9846,Another Gay Sequel: Gays Gone Wild!,6.2
977,griffithbreanna,6351,Joy Ride 2: Dead Ahead,1.3
248,dthompson,2340,Not Another Teen Movie,5.6
139,carol44,6484,Batman: Year One,7.9
35,molinamargaret,7215,Bill & Ted's Bogus Journey,4.7
512,ashleyvasquez,4115,Poison Ivy,2.5
991,johnsonsteve,7306,The Bounty,7.4
870,christopherbrown,6684,Waves,6.8
172,ricky18,1576,Insurgent,5.2
717,richard32,2709,Escape from Alcatraz,9.5
120,jessica75,2174,Green Book,5.5
193,feliciadaniel,4710,King Kong,4.3
50,ethangolden,6226,Cool Runnings,6.2
527,wangemily,218,F9,7.1
653,derrickwhite,4101,Safe,6.4
980,jasonperkins,2994,Security,5.8
841,cartermatthew,5303,Pompeii,8.1
79,andersoncarlos,3876,Mrs. Doubtfire,5.6
452,newmanjonathan,9196,The Immortal,3.5
742,brendaellis,2675,The Ant Bully,8.5
833,dianebutler,656,White Chicks,9.4
385,casey01,1918,Resident Evil: Vendetta,8.7
411,richardsonallen,3381,LEGO Star Wars Summer Vacation,9.1
677,kmoore,447,After We Collided,4.4
417,cperry,2965,Mavka: The Forest Song,9.2
55,olsonjeffrey,8386,2022 Tsunami,8.8
804,rbrandt,1315,The Sadness,8.3
427,bgay,3766,Tyler Perry's A Madea Homecoming,9.2
365,huntalicia,6644,A Higher Law,1.7
42,matthewmoreno,9499,SPL II: A Time for Consequences,8.3
624,chavezanthony,5673,My Neighbors the Yamadas,3.6
726,hmendoza,777,Wendell & Wild,9.7
86,jessebarrera,7763,Breaking In,6.3
712,dvargas,6543,Julius Caesar,8.0
345,zdouglas,3279,Shattered,1.8
383,whitematthew,9411,Beauty and the Beast,6.1
613,melissacrawford,9981,Mighty Aphrodite,7.0
948,frostpatricia,6562,The Double,2.4
16,qgraham,9650,The Catcher Was a Spy,7.6
378,pprice,7080,Street Fighter,3.0
705,franklinjennifer,4141,Monster Hunt,1.9
908,barry15,3320,Erotic Passion,1.1
138,palmeramanda,551,Bad Luck Banging or Loony Porn,8.9
2,johncobb,1318,"La Usurpadora, the Musical",8.4
457,druiz,9164,Edge of Darkness,5.6
918,sandra32,6954,Piglet's Big Movie,9.2
419,rasmussengarrett,3223,On the Come Up,6.4
535,russell77,2646,The Social Network,8.5
463,michaelmaxwell,3285,Pretty Young Sister,2.4
860,ramostheresa,8446,Air Buddies,1.3
151,andreyoung,224,Harry Potter and the Prisoner of Azkaban,9.0
80,gail64,5221,Godzilla: Planet of the Monsters,9.0
890,kennedypamela,7049,Framed by My Husband,4.4
196,cooperbrenda,8128,All the Devil's Men,7.7
894,smithdavid,6776,Naked Lunch,7.7
626,amy56,5734,Wish You,8.9
739,allen63,10081,The Philadelphia Story,2.8
414,peter69,2998,Pet Sematary,4.8
937,betty43,3660,A-X-L,7.5
510,andersonpaul,440,Terrifier,3.9
812,ywells,4351,Artemis Fowl,7.4
283,haneyjeffrey,563,The Bush,4.8
200,victoria80,6860,Elephant,2.5
314,istevenson,5212,La conjura de El Escorial,4.6
748,robin39,8577,The Frozen Ground,8.6
514,vanessa31,6489,Sniper: Reloaded,5.9
99,livingstonjesse,62,The Forbidden Legend: Sex & Chopsticks 2,9.5
983,philipknapp,6463,The Secret of Moonacre,3.0
822,bernardjohn,8449,Silent Night,5.1
581,betty16,137,Ghosts of the Ozarks,2.0
126,jeremystewart,1189,Jason and the Argonauts,5.4
109,reynoldsrachael,8128,All the Devil's Men,2.4
511,mjones,2684,Scooby-Doo 2: Monsters Unleashed,3.7
310,kevinclark,4383,The Rover,8.2
194,clinebrian,1224,Beauty Salon: Special Service 3,9.3
875,coxjeffrey,8085,C.I.Ape,9.9
372,angela74,2642,Pelé: Birth of a Legend,8.5
77,christopher48,2566,The Huntsman: Winter's War,6.0
898,itaylor,2125,Mechanic: Resurrection,3.0
326,reynoldswilliam,7169,27 Dresses,5.6
426,shelley37,8885,The Package,1.2
260,jacksonmeghan,8097,K.G.F: Chapter 1,9.2
677,kmoore,3772,Crash,7.7
929,sherry83,2833,Yu Pui Tsuen III,1.2
101,thomas40,1345,Bosomy Mom,2.5
374,khughes,30,M3GAN,8.1
421,hrusso,3675,Huda's Salon,7.6
971,omurray,1625,The Amazing Maurice,7.0
751,davidgordon,7629,The Order,3.4
794,tammybarker,795,Ready Player One,8.3
114,meganjensen,6347,Northmen: A Viking Saga,3.3
843,agonzalez,10104,Nightwatch,8.9
73,garciajocelyn,855,Beautiful Disaster,6.2
350,leblancrobert,7424,Uncanny Annie,2.4
306,dannysanchez,1658,Independence Day: Resurgence,5.2
43,bcox,562,Office Invasion,2.3
230,nathan77,9542,The Siege,8.5
810,sarahbush,7701,The Big Sleep,1.7
733,chad64,829,Alice in Wonderland,1.4
75,terry69,7859,Piper,6.6
494,aday,1955,King Tweety,7.3
929,sherry83,8134,'71,7.8
323,josephmahoney,8836,Angel Eyes,3.0
39,amelton,6257,Little Monsters,5.7
311,tanyajones,1320,The Deep House,3.6
300,acox,2957,Spider-Man 2,8.8
658,traci40,4571,Kin,3.1
330,amandabennett,4730,"Girl, Interrupted",2.6
696,kathleenwatson,5953,Jerry Maguire,1.9
830,vdodson,926,Shut In,7.0
528,aaronhenderson,2229,Lone Survivor,5.1
970,bcurtis,8084,The Piano,4.6
656,bailey73,4791,The Condemned,5.1
658,traci40,173,Cop Secret,9.2
398,jeffreywatkins,1364,Gone Girl,5.9
80,gail64,7809,Arthur & Merlin: Knights of Camelot,9.1
466,ocherry,2682,Parasyte: Part 1,8.4
749,wattsalexandra,3824,Metal Lords,7.2
701,erichards,7647,Initial D,1.6
554,brittany40,5821,Here Comes the Boom,1.8
628,david14,7565,A Private War,7.9
366,kirbydana,2740,"Good Luck to You, Leo Grande",5.7
437,hwilson,3030,High School Musical 2,5.4
710,gibsonconnie,3546,Hoodwinked Too! Hood VS. Evil,1.9
465,tristangibbs,4770,Bellefond,8.2
406,payneashley,4337,Happy Gilmore,3.7
422,dennis56,6127,Once Upon a Time: The Super Heroes,3.7
66,shannonbryan,3343,Jack and Jill,3.2
148,gwilkinson,10010,Hereafter,1.9
669,ugutierrez,7001,Batman,5.5
769,kenneth48,173,Cop Secret,8.1
718,woodsandrew,8267,The Color of Money,8.5
169,garnerhenry,1526,Bohemian Rhapsody,5.5
649,lorirussell,6999,Last Survivors,8.8
930,marc79,9550,Angel's Egg,7.9
957,willismary,2820,Dark Waters,10.0
607,hardysarah,2948,Case 39,5.4
910,shannon08,2031,Purpose of Reunion 2,8.7
677,kmoore,6041,Frozen,2.8
873,hcannon,993,Munthiri Kaadu,8.5
583,epope,913,The Addams Family,8.6
444,maryhernandez,330,Avengers: Age of Ultron,7.9
591,tatkins,2845,A Nightmare on Elm Street Part 2: Freddy's Revenge,8.8
815,teresa83,9124,Stripes,9.5
900,richardsonmartha,3285,Pretty Young Sister,2.1
222,brandon08,9157,Boss of Bosses,7.6
185,frederickramirez,6307,Married Women: Husband Change,5.3
832,curtiscrystal,6023,I Kill Giants,6.9
867,brendaallen,785,The House,2.7
334,michael12,6101,A Close Shave,2.6
804,rbrandt,1994,6 Underground,7.1
553,osbornedaniel,9715,Spree,6.9
87,amber51,8090,The Fist of the Condor,2.4
599,vmack,3176,Gnomeo & Juliet,6.2
687,slove,9744,A Stork's Journey,1.3
644,meyernathaniel,3231,Hannah Montana: The Movie,1.9
478,hwalsh,2571,Ghost in the Shell,9.3
797,whitetimothy,5081,Mickey's Tale of Two Witches,6.9
954,randolphrebecca,4960,Significant Other,9.7
400,theodore33,4197,A Monster in Paris,3.4
847,peterspatricia,334,The Menu,1.9
150,rebeccagonzales,6987,Dark Water,4.5
769,kenneth48,8335,Cairo Conspiracy,2.9
202,genecopeland,2333,She Said,8.8
313,browndaniel,903,Jesus,4.0
731,katherine04,1464,The Revenant,9.1
23,leslie58,8010,In the Heights,8.0
642,lisaburns,410,The Strays,2.1
384,ajones,3635,Emmanuelle 3,2.7
760,esmith,9754,Wild,9.8
192,idavis,8924,Hunt for the Wilderpeople,1.8
22,xrogers,1285,Dragon Ball Z: Lord Slug,7.2
145,eross,3013,Inkheart,6.5
462,dickersonshirley,5457,Psycho,8.4
359,michellemullins,4107,Sinister Stepsister,7.3
578,lowegregory,2272,Midway,8.9
643,hhardin,8798,Megalodon Rising,7.9
30,khudson,6902,Sleepless in Seattle,6.1
758,castanedamatthew,1481,Insidious: The Red Door,1.8
689,linda34,3376,The Barbie Diaries,4.7
746,lauren11,2004,Kick-Ass 2,4.9
560,dianataylor,2820,Dark Waters,4.8
370,qschmidt,1089,American Psycho,2.7
601,luke26,5829,League of Gods,7.8
346,stevemcdonald,3170,Carrie,4.6
711,emmamyers,3401,The Kids Are Alright: Destination Asturias,9.7
794,tammybarker,8607,Gladiator,1.2
999,matthewwilliams,4855,Spaceballs,6.9
695,marcus37,3712,Slender Man,5.3
906,jacob52,3872,Blood Type O Watermelon Maid,6.0
566,anitabrown,6382,Nosferatu the Vampyre,8.5
465,tristangibbs,1884,Outside the Wire,7.6
65,barbara66,8918,Too Old for Fairy Tales,9.3
757,michaelhansen,5474,The Sting,8.2
773,ryanolsen,3283,Casablanca,9.4
882,jaredoliver,5119,Stay Out of the Attic,5.5
530,jeansmith,6840,Wishmaster 4: The Prophecy Fulfilled,5.4
197,gregory59,2002,Cannibal Holocaust,5.3
568,jonathanday,314,The Jack in the Box: Awakening,5.1
865,wendylee,4072,The Peanuts Movie,2.7
531,burkelauren,4710,King Kong,9.4
442,hicksstacey,5529,Corsage,2.8
952,desiree23,9639,The White Tiger,7.6
884,connor79,5648,The Opposite of Sex,2.7
116,arandall,7481,Color of Night,5.6
464,laurasmith,1420,The Jungle Book,3.2
992,alejandrafry,3617,Grand Isle,5.3
926,erin93,5013,A Bridge Too Far,9.6
952,desiree23,5568,Beverly Hills Chihuahua 2,3.6
51,jeffreyorr,1146,Redcon-1,2.3
641,eclark,5631,Top Secret!,8.0
277,marshalldavid,5773,Lock Up,5.6
972,bgreen,8939,Song of the Sea,1.6
279,reginald34,8967,The Professor and the Madman,8.0
423,steven99,7032,Mortal Kombat: Rebirth,9.6
442,hicksstacey,8683,Battleship Potemkin,8.0
185,frederickramirez,6129,The Walking Dead,4.2
722,travis02,1070,Madagascar: Escape 2 Africa,9.9
700,qrogers,7074,Crocodile 2: Death Swamp,3.2
302,jason51,1082,Below Her Mouth,8.9
365,huntalicia,3414,The Son,5.7
220,alvaradomatthew,9374,Tokyo Story,8.4
566,anitabrown,2605,Paranormal Activity: The Marked Ones,7.2
285,adam11,704,Scooby-Doo,5.2
353,gabriel90,2484,The Blue Lagoon,6.2
159,johnsondonna,4203,You Should Have Left,7.9
448,nicolesandoval,4291,City of Angels,7.7
330,amandabennett,1485,The Vault,2.7
770,pecklaura,8681,See Me After Class,1.2
819,william42,1137,Alice in Wonderland,9.6
849,rodriguezangela,2746,Sarah's Key,4.3
335,mhernandez,3125,Mortal Kombat,8.0
844,zbailey,4358,Suspiria,5.3
320,keith16,4863,Love and Leashes,8.7
978,grantbryan,5397,I Am a Hero,5.4
551,jonesjanice,4018,Open 24 Hours,8.1
311,tanyajones,2896,Leatherface,5.2
512,ashleyvasquez,9194,大学生出差服务,6.7
263,kimberly23,9448,The Limehouse Golem,4.1
155,stephen13,9142,Blame It on Rio,7.3
127,perkinschristian,6983,Supergirl,4.3
232,ulynch,8187,Paradox,3.4
861,fspears,8274,Lulu,1.5
381,brandoncollins,5968,The Girl Next Door,7.8
127,perkinschristian,9980,Pain and Glory,7.8
671,uthompson,2216,Ri¢hie Ri¢h,3.8
193,feliciadaniel,9588,How I Fell in Love with a Gangster,7.4
454,wilsondennis,1239,The Immaculate Room,4.9
812,ywells,5233,In the Shadow of the Moon,3.4
559,ujackson,2795,Dragon Ball: Curse of the Blood Rubies,1.3
255,murillocandace,8633,St. Vincent,9.5
527,wangemily,1305,10 Days of a Good Man,7.8
282,campbellchad,3590,This Is the End,1.1
448,nicolesandoval,7339,Superior Firepower: Making 'Aliens',4.0
906,jacob52,1559,Spirit Halloween: The Movie,2.0
896,erussell,1443,The Fifth Element,1.4
569,shawn79,9252,The Call of the Wild: Dog of the Yukon,1.6
510,andersonpaul,6455,The Pyramid,2.0
583,epope,9143,Tales from the Crypt,4.8
3,james08,3556,Willow,7.6
334,michael12,2038,The Handmaiden,6.1
686,kellytracy,3211,Big Brother,6.9
243,lopezcarly,5652,Driving Miss Daisy,8.5
531,burkelauren,918,The SpongeBob SquarePants Movie,1.0
950,johnsontammie,1298,My Girlfriend's Mother 2,9.2
551,jonesjanice,6931,18 Year Old Virgin,4.2
742,brendaellis,1961,ParaNorman,1.7
358,lowejennifer,6532,Stasis,9.9
399,moralescourtney,8850,The Fall,5.3
461,sandra10,33,Die Hart,6.4
313,browndaniel,1633,One Piece: Adventure of Nebulandia,9.8
193,feliciadaniel,1286,"Josee, the Tiger and the Fish",2.6
78,fisheramanda,5460,BlacKkKlansman,9.8
